mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
3.130362558364868,1.1819310393145952,1.2058112144470214,0.8004077325670289,"{0: 1, 1: 3}",40,sqrt,2,2,403,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 403}",0.9751845947306595,0.9763370567826013,0.9898956975228163,0.9866362451108215,0.9768894309626951,0.9809886050219185,0.0060557212591875135,1,0.9300637690887732,0.9344270965558094,0.9409828826176557,0.96092862850654,0.9397421878285738,0.9412289129194704,0.010595044305918405,1
1.152731704711914,0.12885991521895937,0.5722833633422851,0.21926465978116916,"{0: 1, 1: 3}",20,sqrt,9,10,198,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 10, 'n_estimators': 198}",0.9699823795938916,0.9708365067275957,0.987309164318459,0.9860474408041385,0.9743870126592925,0.9777125008206756,0.0074787714937409955,53,0.9214004027521395,0.9270013539815519,0.9250641376119778,0.9492471716364554,0.9305421205366531,0.9306510373037555,0.009756392274892247,56
1.000959873199463,0.1778023974186555,0.35695199966430663,0.10702780006152385,balanced,10,log2,1,12,212,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 212}",0.9701921463332774,0.9742214606075992,0.9890545485132692,0.9867624174622533,0.9755225638221812,0.9791506273477161,0.007399201510764635,26,0.9275885215640207,0.9307142252686806,0.9362303907137148,0.9517285612146192,0.9300269167683055,0.9352577231058682,0.008706962158033415,14
1.026874589920044,0.10275474190583893,0.8360245704650879,0.7337252625360557,"{0: 1, 1: 3}",15,log2,8,4,211,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 211}",0.9674651787212619,0.9684035711263435,0.9847857172898179,0.9840917693569415,0.9699078941834546,0.9749308261355638,0.0078052873750181235,83,0.9214004027521395,0.9202526021832952,0.9165895613407915,0.9504878664255374,0.9123522732051982,0.9242165411813923,0.013511163193573535,84
5.43857479095459,0.9294110635499472,1.99866042137146,1.002582118161189,"{0: 1, 1: 3}",40,,18,15,437,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 40, 'max_features': None, 'min_samples_leaf': 18, 'min_samples_split': 15, 'n_estimators': 437}",0.9706641214968954,0.9696940847930948,0.98348193632502,0.9845649156748117,0.9776464650712874,0.9772103046722218,0.006212245615199394,65,0.9122126195670414,0.941059490564441,0.9260945451486732,0.9455250872692098,0.9358098162089413,0.9321403117516613,0.011881358835876241,41
4.047365045547485,1.5700063177699974,0.674288558959961,0.39070444286274947,"{0: 1, 1: 3}",25,,16,10,260,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 25, 'max_features': None, 'min_samples_leaf': 16, 'min_samples_split': 10, 'n_estimators': 260}",0.9702550763550931,0.9704028095117203,0.9834398788745427,0.9849960045422047,0.9771838331160365,0.9772555204799195,0.006231089582220293,61,0.9122126195670414,0.9435347380891935,0.9255793413803256,0.9418030029019642,0.9358098162089413,0.9317879036294933,0.011629308710196361,46
1.503980827331543,0.4739962884998558,0.7519186019897461,0.3861909269791956,"{0: 1, 1: 3}",,log2,16,9,234,"{'class_weight': {0: 1, 1: 3}, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 16, 'min_samples_split': 9, 'n_estimators': 234}",0.9633747273032388,0.9622048743335873,0.9811267190982883,0.9798019094082516,0.9661647810909701,0.970534602246867,0.00821972547801694,97,0.9194495720758517,0.9092303461115342,0.9220675442654666,0.9467657820582916,0.910386087395382,0.9215798663813052,0.01354191767006432,92
1.9388051986694337,0.4235698961430434,0.47450814247131345,0.18448837185678452,balanced,,sqrt,16,13,470,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 13, 'n_estimators': 470}",0.9679895955697264,0.9684881949733434,0.985689952475081,0.9842389704336124,0.9715481347520714,0.9755909696407669,0.007763403656672252,79,0.9152122839402583,0.9232884826944232,0.9250641376119778,0.9455250872692098,0.9298166295159187,0.9277813242063576,0.010045228682161785,69
1.3064886569976806,0.3637516101482723,0.3145461559295654,0.0653780778475492,"{0: 1, 1: 3}",30,log2,14,7,329,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 14, 'min_samples_split': 7, 'n_estimators': 329}",0.9643396543044135,0.9640877549293391,0.9826407873154729,0.9811687765487656,0.9686041132186566,0.9721682172633296,0.008123643248219403,92,0.9164499077026346,0.9092303461115342,0.9220675442654666,0.9480064768473736,0.9086301888379525,0.9208768927529922,0.014440595460358719,96
1.527593994140625,0.2053437230662838,1.7548216342926026,1.4883755357794912,balanced,10,log2,8,3,376,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 376}",0.9678847122000336,0.9674515528475924,0.985689952475081,0.9836291374016908,0.9709383017201496,0.9751187313289094,0.007909113457019131,82,0.9176875314650108,0.9232884826944232,0.9293014257475712,0.9467657820582916,0.9141081717626277,0.9262302787455848,0.011486661943546922,78
6.262258100509643,1.136568588165212,2.130117416381836,0.9800965252194632,"{0: 1, 1: 3}",,,1,6,416,"{'class_weight': {0: 1, 1: 3}, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 416}",0.9754992448397382,0.9768130659219769,0.9825356436892795,0.9829351894688144,0.9779303528620095,0.9791426993563637,0.0030353513561038234,28,0.9155898640711528,0.932068206820682,0.9270303234217941,0.950698153677924,0.9300269167683055,0.9310826929519717,0.011342853661810507,54
3.5362327098846436,1.3843819481619055,0.9387719631195068,0.5081084036235711,"{0: 1, 1: 3}",10,,17,18,271,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 17, 'min_samples_split': 18, 'n_estimators': 271}",0.9700872629635844,0.970053736142845,0.9835029650502587,0.9851642343441142,0.9773100054674686,0.9772236407936541,0.006400403411430858,64,0.9122126195670414,0.9422971143268173,0.9255793413803256,0.944284392480128,0.9358098162089413,0.9320366567926508,0.011867688271252147,43
0.8006563186645508,0.30068091828111776,0.6548800945281983,0.30783733792144846,"{0: 1, 1: 3}",20,log2,3,10,136,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 136}",0.9708214465514348,0.9726982313615977,0.9890755772385078,0.9862997855070026,0.9744500988350087,0.9786690278987104,0.007504119369684887,37,0.923875650276892,0.9307142252686806,0.934989695924633,0.9529692560037012,0.9372607982504101,0.9359619251448634,0.009648813379038938,10
0.8572018146514893,0.09408504196141344,1.6653710842132567,0.7311776251595686,"{0: 1, 1: 3}",,log2,3,2,215,"{'class_weight': {0: 1, 1: 3}, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 215}",0.9707585165296191,0.972084708470847,0.9889914623375531,0.9860053833536611,0.9751650754931236,0.9786010292369607,0.0074640308135064705,40,0.9251132740392682,0.9319518490310569,0.9325083063464692,0.954209950792783,0.9203116457080371,0.9328190051835229,0.011612350159506828,35
2.574515867233276,0.4976374874598744,1.1559688091278075,0.6915729524906244,balanced,20,,1,4,227,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 227}",0.9744504111428092,0.9742637725310994,0.9827249022164277,0.9820835260966481,0.9775202927198554,0.978208580941368,0.003621365823011642,47,0.9185895284443698,0.9375793348565624,0.9233082390545485,0.950698153677924,0.9270303234217941,0.93144111589104,0.011482798545109842,52
1.4892848491668702,0.3720011816691825,1.3420629978179932,1.239015846420377,"{0: 1, 1: 3}",40,log2,3,9,273,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 40, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 273}",0.9702550763550931,0.9729521029025978,0.9884867729318249,0.985816124826513,0.9737140934516549,0.9782448340935368,0.0074107839999968195,46,0.9251132740392682,0.9319518490310569,0.934989695924633,0.955450645581865,0.9245489338436303,0.9344108796840906,0.0112495071493184,20
4.742916917800903,0.7340748025534265,1.2474705219268798,0.5360066622859508,"{0: 1, 1: 3}",5,,2,11,485,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 11, 'n_estimators': 485}",0.9716500251720088,0.9692709655580942,0.9853745215965009,0.9841443411700384,0.9811792909113848,0.9783238288816054,0.006606637340910873,45,0.9185895284443698,0.918010070237793,0.9203116457080371,0.9427387811750851,0.9185557471506076,0.9236411545431785,0.009580129196414133,87
2.330324125289917,1.1089498104579814,0.5514264583587647,0.16441138735641012,"{0: 1, 1: 3}",,sqrt,9,12,345,"{'class_weight': {0: 1, 1: 3}, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 12, 'n_estimators': 345}",0.9696887061587515,0.9713442498095963,0.9872040206922656,0.9860894982546158,0.9746183286369179,0.9777889607104295,0.007412740493594764,51,0.9214004027521395,0.9270013539815519,0.9293014257475712,0.9492471716364554,0.9305421205366531,0.9314984949308742,0.009412258306545537,51
1.6258776187896729,0.23491685161991208,0.336383056640625,0.050333511021651504,"{0: 1, 1: 3}",30,sqrt,10,4,405,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 405}",0.9700453096157073,0.9716615892358466,0.9862156706060479,0.9856058375741262,0.9741556966816671,0.9775368207426791,0.006964259497138899,57,0.9176875314650108,0.9257637302191757,0.9238234428228961,0.9504878664255374,0.9305421205366531,0.9296609382938545,0.011199682788249947,59
1.308513307571411,0.21642798513496406,0.24268627166748047,0.057903445194023795,balanced,35,sqrt,7,5,272,"{'class_weight': 'balanced', 'max_depth': 35, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 272}",0.9714717234435308,0.9729521029025979,0.9876245951970392,0.9861315557050931,0.973966438154519,0.978429283080556,0.0069599266108295865,43,0.9226380265145158,0.9300372344926799,0.9322980190940826,0.9559658493502124,0.9347794086722463,0.9351437076247473,0.011173722484964751,15
1.947917890548706,0.203210345326437,0.7490217685699463,0.8617358774846012,"{0: 1, 1: 3}",,log2,16,15,470,"{'class_weight': {0: 1, 1: 3}, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 16, 'min_samples_split': 15, 'n_estimators': 470}",0.9630391005202216,0.9634742320385884,0.9815262648778231,0.9808743743954241,0.9671321024519494,0.9712092148568013,0.008283240948758288,94,0.9152122839402583,0.9122662266226622,0.9263048324010598,0.9480064768473736,0.9061487992597889,0.9215877238142285,0.014738375487976529,91
1.248221492767334,0.26481263249791115,1.2876665115356445,0.930957880744413,balanced,5,log2,19,18,279,"{'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 19, 'min_samples_split': 18, 'n_estimators': 279}",0.958864742406444,0.9593065075738344,0.9796757370568197,0.9779934390377256,0.9622534381965765,0.96761877285428,0.00924681246011346,100,0.9144990770263467,0.914064483371414,0.9280607309584893,0.9303318332842664,0.8932266476006225,0.9160365544482276,0.01323238881911536,99
4.015167140960694,0.6595434870951127,2.938646841049194,0.6277678834895626,"{0: 1, 1: 3}",25,,11,6,363,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 25, 'max_features': None, 'min_samples_leaf': 11, 'min_samples_split': 6, 'n_estimators': 363}",0.9718283269004866,0.9732588643479734,0.9847226311141019,0.9856794381124616,0.9786768726079825,0.9788332266166012,0.005687218625865677,36,0.923875650276892,0.9367859862909368,0.9141081717626277,0.9492471716364554,0.9293014257475712,0.9306636811428965,0.011873051274967246,55
6.3047647953033445,0.22863872484693262,1.5851799488067626,0.765230893611926,balanced,20,,4,7,464,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 464}",0.9742825977513005,0.9764534145722266,0.985164234344114,0.9866152163855827,0.9779408672246289,0.9800912660555706,0.004896850848883342,7,0.922826816579963,0.9404988575780655,0.9263048324010598,0.9566913403709467,0.9250641376119778,0.9342771969084026,0.012811347749173268,24
2.342209529876709,0.7100455523882072,0.7350296020507813,0.3376693665184571,"{0: 1, 1: 3}",15,log2,15,4,410,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 15, 'min_samples_split': 4, 'n_estimators': 410}",0.9636684007383789,0.9641089108910891,0.9819678681078353,0.9809584892963789,0.9679311940110191,0.9717269726089401,0.0080929626350821,93,0.9152122839402583,0.9165397308961665,0.9263048324010598,0.9480064768473736,0.9086301888379525,0.9229387025845621,0.013748469629785256,89
1.1562830448150634,0.17765430948427155,0.8575951099395752,1.1342152169074533,"{0: 1, 1: 3}",15,sqrt,18,11,257,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 18, 'min_samples_split': 11, 'n_estimators': 257}",0.9667729484812888,0.9674092409240924,0.9846595449383858,0.9839445682802709,0.9707700719182404,0.9747112749084558,0.007950994791364746,84,0.9176875314650108,0.9245261064567994,0.9263048324010598,0.9455250872692098,0.9141081717626277,0.9256303458709414,0.010893335659350478,80
2.7454427242279054,0.5584695660049943,1.253508949279785,0.8236036792523956,balanced,,,19,6,216,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 19, 'min_samples_split': 6, 'n_estimators': 216}",0.9709997482799128,0.971005754421596,0.9834714219624006,0.9844808007738571,0.9770892038524625,0.9774093858580459,0.005812841931717439,59,0.9065489176036248,0.9348713717525599,0.922887664549775,0.9368402237456367,0.9345691214198596,0.9271434598142912,0.011411706849956238,74
2.5634541511535645,0.4930575277907674,0.37183213233947754,0.17929342495921677,"{0: 1, 1: 3}",30,,9,13,228,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 30, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 228}",0.9733386474240644,0.9744118642633495,0.98491188964125,0.9865100727593894,0.979097447112756,0.9796539842401618,0.0053352517000889105,16,0.9196383621412988,0.9422971143268173,0.9183454598982209,0.9504878664255374,0.9268200361694074,0.9315177677922563,0.012749569484058256,50
1.3272509574890137,0.49434723506503697,1.1019808292388915,0.4913610519995184,"{0: 1, 1: 3}",45,sqrt,15,3,195,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 45, 'max_features': 'sqrt', 'min_samples_leaf': 15, 'min_samples_split': 3, 'n_estimators': 195}",0.9687447558315153,0.9683401032410933,0.9856478950246037,0.9843441140598057,0.9723682550363797,0.9758890246386794,0.007578214802668776,75,0.9164499077026346,0.9257637302191757,0.9208268494763846,0.9455250872692098,0.9183454598982209,0.9253822069131251,0.01054451751562453,81
2.8267191886901855,0.5011244701295023,0.8659971237182618,0.20647032063916682,"{0: 1, 1: 3}",25,sqrt,8,14,472,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 14, 'n_estimators': 472}",0.9707585165296191,0.9721904882795971,0.9867624174622535,0.9862156706060479,0.9749758169659756,0.9781805819686985,0.006920250665364196,48,0.923875650276892,0.9270013539815519,0.9238234428228961,0.9504878664255374,0.9372607982504101,0.9324898223514575,0.01025792553328065,37
2.0146584033966066,0.20455824735754988,0.4049175262451172,0.1803541830772301,balanced,30,,5,4,175,"{'class_weight': 'balanced', 'max_depth': 30, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 175}",0.9745343178385636,0.9765274604383518,0.9853534928712621,0.9873512217689363,0.9773415485553265,0.9802216082944881,0.005127462780333949,5,0.92582648095318,0.9422971143268173,0.9305421205366531,0.9584472389283762,0.9238234428228961,0.9361872795135845,0.01284456537988958,9
0.875145673751831,0.18160701356058365,0.5687460422515869,0.3817516702552275,"{0: 1, 1: 3}",10,sqrt,14,6,146,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 14, 'min_samples_split': 6, 'n_estimators': 146}",0.9683461990266823,0.9685939747820936,0.9857320099255583,0.9848067460150566,0.9719476805316063,0.9758853220561996,0.007772466910219118,76,0.9164499077026346,0.9245261064567994,0.9250641376119778,0.9492471716364554,0.9298166295159187,0.9290207905847572,0.01098748592395925,61
1.1730955123901368,0.0949009072864361,0.8872565746307373,0.839373662887495,balanced,15,sqrt,12,17,317,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 12, 'min_samples_split': 17, 'n_estimators': 317}",0.968912569223024,0.9704768553778454,0.9864680153089119,0.9856689237498423,0.9729570593430626,0.9768966846005374,0.007603203324927962,68,0.9152122839402583,0.9257637302191757,0.9225827480338141,0.9467657820582916,0.9328132228624301,0.928627553422794,0.01068855254478141,64
5.209475803375244,0.7467292162962551,1.8326999187469482,1.214613961305091,"{0: 1, 1: 3}",20,,4,2,353,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 353}",0.9743874811209935,0.975924515528476,0.9849960045422047,0.9869516759894016,0.9775938932581907,0.9799707140878533,0.005043428667522105,10,0.922826816579963,0.9404988575780655,0.9263048324010598,0.9524540522353534,0.9250641376119778,0.9334297392812839,0.011358401965239802,32
3.1783538341522215,1.1481392132912982,2.79075403213501,1.9456033947141345,"{0: 1, 1: 3}",20,,10,6,199,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 199}",0.9725415338143985,0.9742637725310994,0.9849960045422047,0.9863628716827186,0.9776149219834294,0.97915582091077,0.005587568815233823,24,0.9196383621412988,0.9422971143268173,0.9195861546873029,0.9534844597720488,0.9268200361694074,0.9323652254193749,0.01342155951001994,38
6.564442491531372,0.5325595470751047,1.6071956157684326,0.5076820400920926,"{0: 1, 1: 3}",15,,10,2,424,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 424}",0.9723946970968284,0.9740310569518491,0.9849749758169659,0.9856689237498423,0.9786873869706019,0.9791514081172176,0.005449374391052709,25,0.9196383621412988,0.9422971143268173,0.9183454598982209,0.9547251545611305,0.9280607309584893,0.9326133643771912,0.013966792978439625,36
6.433685970306397,0.8086962008856146,1.562236213684082,0.8609999863882434,balanced,15,,2,18,483,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 483}",0.9753314314482295,0.9763899466869765,0.9856268662993649,0.9849854901795851,0.9781090970265381,0.9800885663281388,0.004356169142945834,8,0.922826816579963,0.9472476093763222,0.9317828153257349,0.9596879337174581,0.9263048324010598,0.9375700014801076,0.01386085192196824,6
2.310466766357422,0.843538955323977,3.0195467948913572,0.8267348504395678,"{0: 1, 1: 3}",15,log2,3,2,278,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 278}",0.9697306595066286,0.9730790386730981,0.9883816293056314,0.9862577280565252,0.9753122765697942,0.9785522664223356,0.007406281367897469,41,0.9251132740392682,0.9319518490310569,0.9319931025781216,0.9529692560037012,0.9257896286327122,0.933563422056972,0.010133965934181042,29
4.071148204803467,0.6576378654451642,0.9867386817932129,0.8033420252603403,balanced,20,,1,2,267,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 267}",0.9723842087598591,0.9735656257933487,0.9807061445935148,0.9801488833746899,0.9772889767422299,0.9768187678527285,0.003366621788108577,70,0.9143522403087766,0.925996445798426,0.9220675442654666,0.9392269840602263,0.9185557471506076,0.9240397923167005,0.008512255442216714,85
1.0579782009124756,0.5695640820144793,0.8375618934631348,1.2755123509295305,"{0: 1, 1: 3}",5,sqrt,19,19,134,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 19, 'min_samples_split': 19, 'n_estimators': 134}",0.9645913743916765,0.9642252686807142,0.9836922235774067,0.9818206670311646,0.969234974975817,0.9727129017313558,0.008409423197865175,88,0.9152122839402583,0.9239654734704238,0.9335387138831643,0.9412877991336164,0.9298166295159187,0.9287641799886763,0.008802571569262736,63
0.794462776184082,0.017530813258742135,0.1636516571044922,0.020964773129448406,balanced,,log2,8,11,189,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 11, 'n_estimators': 189}",0.9684930357442524,0.9686574426673435,0.9851432056188754,0.9840286831812256,0.9701181814358414,0.9752881097295077,0.007620859190006345,81,0.9176875314650108,0.9202526021832952,0.9208268494763846,0.9480064768473736,0.917104765109139,0.9247756450162405,0.011703044069941214,82
2.9535178184509276,0.5956341989793442,1.155789566040039,0.7604272410317318,"{0: 1, 1: 3}",5,,9,8,295,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 295}",0.9669092968618896,0.9675150207328426,0.984291542246709,0.9855006939479329,0.9816734659544939,0.9771780039487737,0.008232841118966902,66,0.9136390333948649,0.9160954556994161,0.9111115784161165,0.9365353072296757,0.9190709509189552,0.9192904651318056,0.009016359790165341,98
2.869197416305542,0.8032406997526638,0.505625581741333,0.12625221282125856,"{0: 1, 1: 3}",20,log2,13,12,475,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 13, 'min_samples_split': 12, 'n_estimators': 475}",0.9646752810874308,0.9650609291698402,0.9825987298649956,0.9823463851621315,0.9685620557681793,0.9726486762105153,0.008135091004028322,89,0.9206871958382278,0.919014978420919,0.9263048324010598,0.9480064768473736,0.9019115111241955,0.9231849989263552,0.014846066830274911,88
2.181003141403198,0.22620561287356034,0.4731529712677002,0.12348584320382727,"{0: 1, 1: 3}",40,sqrt,4,11,456,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 11, 'n_estimators': 456}",0.9727093472059071,0.9743483963780993,0.9889494048870757,0.9873932792194137,0.9763637128317282,0.9799528281044448,0.006827270692503871,12,0.923875650276892,0.9319518490310569,0.9355048996929806,0.9596879337174581,0.9414980863860033,0.9385036838208782,0.012030274320443419,5
1.295452880859375,0.2794353994964877,3.090402936935425,1.5825273637149109,balanced,35,,17,4,135,"{'class_weight': 'balanced', 'max_depth': 35, 'max_features': None, 'min_samples_leaf': 17, 'min_samples_split': 4, 'n_estimators': 135}",0.9701921463332774,0.9712173140390963,0.9828826176557177,0.9855217226731715,0.9772889767422297,0.9774205554886984,0.006102629748459681,58,0.9102617888907534,0.9385842430396886,0.9186503764141818,0.9355995289565547,0.9358098162089413,0.9277811507020239,0.011248043294535439,70
6.340314817428589,0.2431555145340115,1.3754950523376466,0.337856190639033,"{0: 1, 1: 3}",,,5,13,468,"{'class_weight': {0: 1, 1: 3}, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 13, 'n_estimators': 468}",0.9739889243161605,0.9750042311923501,0.9853324641460234,0.9867729318248728,0.9780354964882028,0.9798268095935219,0.005274614975383842,13,0.9245888571908037,0.9422971143268173,0.9275455271901417,0.9584472389283762,0.9263048324010598,0.9358367140074397,0.012954438916848776,12
2.460716438293457,0.5993891683952975,0.5916384220123291,0.2904286243487184,balanced,30,sqrt,3,10,385,"{'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 385}",0.9730239973149858,0.9756812219683506,0.9896854102704293,0.9865521302098668,0.976889430962695,0.9803664381452654,0.00652776063755224,2,0.9251132740392682,0.9331894727934331,0.9372607982504101,0.9596879337174581,0.9402573915969215,0.9391017740794982,0.011481707646183571,3
1.5441454887390136,0.23460798212780135,0.35801305770874026,0.1292875941826445,balanced,,log2,16,14,286,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 16, 'min_samples_split': 14, 'n_estimators': 286}",0.9639620741735191,0.9622048743335871,0.9827249022164277,0.9804748286158893,0.9666063843209824,0.9711946127320811,0.008639986491537775,95,0.9169743245510992,0.9097909790979097,0.9238234428228961,0.9467657820582916,0.9054233082390545,0.9205555673538501,0.014528188401749312,97
1.6139445304870605,0.17524781274663673,0.7349369525909424,0.8942167246274788,balanced,,sqrt,9,13,364,"{'class_weight': 'balanced', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 364}",0.9702550763550932,0.9718519928915968,0.9870988770660722,0.9862156706060479,0.9746393573621567,0.9780121948561934,0.007202247099450125,49,0.9164499077026346,0.9257637302191757,0.9230979518021617,0.9467657820582916,0.946250578289944,0.9316655900144415,0.012493926881097281,47
5.7665441036224365,0.537891039163018,1.2333459854125977,0.516981166720324,balanced,15,,15,17,472,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 15, 'min_samples_split': 17, 'n_estimators': 472}",0.9705277731162947,0.9710692223068461,0.983545022500736,0.9855848088488876,0.9776885225217647,0.9776830698589059,0.00619259636160953,54,0.9127370364155059,0.9373466192773123,0.9193758674349162,0.9380809185347185,0.9345691214198596,0.9284219126164626,0.010378643796273181,66
1.457583475112915,0.695545917054049,1.9631953716278077,1.7513271212921322,balanced,10,sqrt,4,17,156,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 17, 'n_estimators': 156}",0.9715346534653465,0.9728040111703479,0.9888863187113598,0.9872881355932204,0.9759431383269546,0.9792912514534458,0.007341313669586508,22,0.9214004027521395,0.9325124820174324,0.9397421878285738,0.9547251545611305,0.9487319678681079,0.9394224390054768,0.011776960275253585,2
1.5689620494842529,0.35483663365535767,1.3927854537963866,0.20572591554661857,balanced,20,log2,7,15,322,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 15, 'n_estimators': 322}",0.9687867091793925,0.968932470170094,0.9859843546284224,0.9845964587626699,0.9720107667073222,0.9760621518895801,0.007634954498098493,74,0.918925155227387,0.9270013539815519,0.9293014257475712,0.9480064768473736,0.9208268494763846,0.9288122522560537,0.010329164982081007,62
