mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_degree,param_C,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0.959193229675293,0.15073811019006067,0.08503866195678711,0.02784975188335678,linear,auto,2,0.1,"{'kernel': 'linear', 'gamma': 'auto', 'degree': 2, 'C': 0.1}",0.972163953683504,0.9798701023948548,0.9857320099255583,0.9892017495899398,0.9799596248475417,0.9813854880882797,0.005819834576753206,5,0.9244000671253566,0.9293602437166794,0.9450098835008622,0.9572065441392943,0.9450098835008622,0.940197324396611,0.01185437186422172,1
7.964912986755371,5.401919572667237,2.567580223083496,3.490981670449283,rbf,auto,4,0.1,"{'kernel': 'rbf', 'gamma': 'auto', 'degree': 4, 'C': 0.1}",0.9602492028863904,0.9617394431750866,0.9735563780123649,0.9764373133700636,0.9588467847079111,0.9661658244303633,0.0073251808340453264,44,0.9065489176036248,0.8925806042142675,0.9116267821844639,0.9096605963746477,0.9011860201034613,0.904320584096093,0.006848567016712156,44
2.116054916381836,0.21186129925132674,0.27663264274597166,0.03911689863252516,rbf,scale,2,10.0,"{'kernel': 'rbf', 'gamma': 'scale', 'degree': 2, 'C': 10}",0.9678008055042793,0.9754696623508505,0.9852273205198302,0.9884026580308701,0.9771207469403205,0.97880423866923,0.0073268645373223504,21,0.9161142809196173,0.9239654734704238,0.9342642049038988,0.946250578289944,0.9305421205366531,0.9302273316241074,0.010114632364798632,34
4.611515617370605,0.6313974238426712,0.5676357269287109,0.18427044320727934,rbf,scale,3,0.1,"{'kernel': 'rbf', 'gamma': 'scale', 'degree': 3, 'C': 0.1}",0.963164960563853,0.9646801218583397,0.9781406401143963,0.9777831517853388,0.9636623627875678,0.969486247421899,0.006938476455251809,41,0.9097373720422889,0.8957328425150208,0.9287862219792236,0.9188606636665684,0.9031522059132775,0.9112538612232758,0.011611078305033119,43
38.33896536827088,5.869770653513487,0.04434776306152344,0.004637223559936238,linear,auto,2,100.0,"{'kernel': 'linear', 'gamma': 'auto', 'degree': 2, 'C': 100}",0.9669617385467361,0.982028010493357,0.9780354964882029,0.9873932792194137,0.9780670395760609,0.9784971128647542,0.0067092760748532045,24,0.921924819600604,0.939144876026064,0.9395319005761871,0.9492471716364554,0.9320877318416957,0.9363872999362013,0.009061110996784087,16
1.481104326248169,0.2543819277263593,0.0666771411895752,0.008972168563529321,linear,scale,3,0.1,"{'kernel': 'linear', 'gamma': 'scale', 'degree': 3, 'C': 0.1}",0.972163953683504,0.9798701023948548,0.9857320099255583,0.9892017495899398,0.9799596248475417,0.9813854880882797,0.005819834576753206,5,0.9244000671253566,0.9293602437166794,0.9450098835008622,0.9572065441392943,0.9450098835008622,0.940197324396611,0.01185437186422172,1
4.94896502494812,0.8709631262018783,0.05389671325683594,0.025771717236272126,linear,scale,2,10.0,"{'kernel': 'linear', 'gamma': 'scale', 'degree': 2, 'C': 10}",0.9670456452424905,0.9817741389523569,0.9801173402868317,0.9876666526475165,0.9789292173108466,0.9791065988880086,0.0067366157022516445,14,0.9244000671253566,0.925086739443175,0.9420132901543508,0.9485216806157211,0.9320877318416957,0.9344219018360598,0.009481178362073425,21
32.82423386573792,5.031375137666645,0.024341392517089843,0.011464684698690459,linear,scale,4,100.0,"{'kernel': 'linear', 'gamma': 'scale', 'degree': 4, 'C': 100}",0.9669617385467361,0.982028010493357,0.9780354964882029,0.9873932792194137,0.9780670395760609,0.9784971128647542,0.0067092760748532045,24,0.921924819600604,0.939144876026064,0.9395319005761871,0.9492471716364554,0.9320877318416957,0.9363872999362013,0.009061110996784087,16
1.0198408603668212,0.040771323768830664,0.1669769287109375,0.009082961952073242,rbf,auto,4,10.0,"{'kernel': 'rbf', 'gamma': 'auto', 'degree': 4, 'C': 10}",0.9700033562678303,0.9791931116188541,0.9819888968330739,0.988739117634689,0.977352062917946,0.9794553090544786,0.0061063896382879505,11,0.9201627789897633,0.9373466192773123,0.9402573915969215,0.946250578289944,0.9390166968078395,0.9366068129923562,0.008753171321125715,7
0.9480977535247803,0.036925195467146815,0.07298297882080078,0.0034977967890458483,poly,auto,4,100.0,"{'kernel': 'poly', 'gamma': 'auto', 'degree': 4, 'C': 100}",0.960962409800302,0.9716404332740965,0.9806010009673214,0.9884657442065862,0.9676788493081548,0.9738696875112922,0.009677286002962396,34,0.9152122839402583,0.9305978674790555,0.9355048996929806,0.949762375404803,0.9293014257475712,0.9320757704529337,0.011125046383507689,31
0.7829604148864746,0.01656089019407702,0.0520780086517334,0.002455497417574322,linear,auto,4,0.1,"{'kernel': 'linear', 'gamma': 'auto', 'degree': 4, 'C': 0.1}",0.972163953683504,0.9798701023948548,0.9857320099255583,0.9892017495899398,0.9799596248475417,0.9813854880882797,0.005819834576753206,5,0.9244000671253566,0.9293602437166794,0.9450098835008622,0.9572065441392943,0.9450098835008622,0.940197324396611,0.01185437186422172,1
0.9795897483825684,0.052621780667205444,0.04493241310119629,0.004041834950471411,linear,auto,3,1.0,"{'kernel': 'linear', 'gamma': 'auto', 'degree': 3, 'C': 1}",0.9726883705319684,0.9803143775916052,0.9836922235774067,0.9897064389956681,0.9817891239433065,0.9816381069279909,0.005498913067451201,1,0.921924819600604,0.9220508589320469,0.9450098835008622,0.9552403583294782,0.9382912057871051,0.9365034252300193,0.013023371823785053,12
1.0645086765289307,0.026952880681768557,0.1687304973602295,0.006826020858667896,rbf,auto,2,10.0,"{'kernel': 'rbf', 'gamma': 'auto', 'degree': 2, 'C': 10}",0.9700033562678303,0.9791931116188541,0.9819888968330739,0.988739117634689,0.977352062917946,0.9794553090544786,0.0061063896382879505,11,0.9201627789897633,0.9373466192773123,0.9402573915969215,0.946250578289944,0.9390166968078395,0.9366068129923562,0.008753171321125715,7
