mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0.7226388931274415,0.010336380273233714,0.1224513053894043,0.005866106184928367,0.8963074471016818,0.697015740995268,0.2207452251961328,9,0.29359184426449336,0.8093611554785136,4.0,0.7024827774377832,"{'colsample_bytree': 0.8963074471016818, 'gamma': 0.697015740995268, 'learning_rate': 0.2207452251961328, 'max_depth': 9, 'reg_alpha': 0.29359184426449336, 'reg_lambda': 0.8093611554785136, 'scale_pos_weight': 4.0, 'subsample': 0.7024827774377832}",0.975813894948817,0.9813721756791063,0.9871619632417883,0.985753038650797,0.9849854901795853,0.9830173125400187,0.004077542159147594,88,0.9203515690552105,0.9411758483540661,0.9328132228624301,0.96092862850654,0.9360201034613282,0.9382578744479151,0.013249643648009348,67
0.9409844875335693,0.028596488554040463,0.1210113525390625,0.004748824221359877,0.8446054843462723,0.08159418040024036,0.011555458832196034,6,0.7982951789667752,0.6499639307777652,3.4,0.9183170677744404,"{'colsample_bytree': 0.8446054843462723, 'gamma': 0.08159418040024036, 'learning_rate': 0.011555458832196034, 'max_depth': 6, 'reg_alpha': 0.7982951789667752, 'reg_lambda': 0.6499639307777652, 'scale_pos_weight': 3.4, 'subsample': 0.9183170677744404}",0.9783415841584158,0.9767601760176017,0.987961054800858,0.9886129452832569,0.9815893510535392,0.9826530222627344,0.0048608934091121615,89,0.9173519046819935,0.9447723618515698,0.9457353745215965,0.954209950792783,0.9255793413803256,0.9375297866456537,0.013769346437339404,78
0.7385966300964355,0.04319900292244504,0.12050743103027343,0.00484142958852098,0.9560021367270265,0.3379951568515358,0.1226748857919832,4,0.43847412301808697,0.6720261352951994,4.0,0.786239207252984,"{'colsample_bytree': 0.9560021367270265, 'gamma': 0.3379951568515358, 'learning_rate': 0.1226748857919832, 'max_depth': 4, 'reg_alpha': 0.43847412301808697, 'reg_lambda': 0.6720261352951994, 'scale_pos_weight': 4.0, 'subsample': 0.786239207252984}",0.9762963584494042,0.982916560886858,0.9893279219413719,0.9900639273247256,0.983702737940026,0.9844615013084772,0.004994023382174471,43,0.9203515690552105,0.946009985613946,0.9370505109980233,0.9639252218530514,0.9402573915969215,0.9415189358234304,0.014084224593623684,15
0.8709414005279541,0.04172417534295505,0.11975693702697754,0.004212271620652887,0.8170578538830306,0.2865412521282844,0.18724997817070324,8,0.25025136051586405,0.0388347344294232,4.0,0.7440762565645052,"{'colsample_bytree': 0.8170578538830306, 'gamma': 0.2865412521282844, 'learning_rate': 0.18724997817070324, 'max_depth': 8, 'reg_alpha': 0.25025136051586405, 'reg_lambda': 0.0388347344294232, 'scale_pos_weight': 4.0, 'subsample': 0.7440762565645052}",0.9730449739889242,0.9816472031818567,0.9849539470917273,0.986531101484628,0.9833662783362073,0.9819087008166687,0.004720141509028366,97,0.9215891928175868,0.9331894727934331,0.9303318332842664,0.9549354418135172,0.9402573915969215,0.9360606664611449,0.011174582574127671,90
0.7158920288085937,0.018781793194786393,0.1295854091644287,0.012274715978933794,0.6508242050607539,0.5222432600548044,0.24099806592958326,14,0.9652518303907698,0.45726516161372854,3.4,0.6206726884674431,"{'colsample_bytree': 0.6508242050607539, 'gamma': 0.5222432600548044, 'learning_rate': 0.24099806592958326, 'max_depth': 14, 'reg_alpha': 0.9652518303907698, 'reg_lambda': 0.45726516161372854, 'scale_pos_weight': 3.4, 'subsample': 0.6206726884674431}",0.97975750964927,0.9838474232038589,0.9862156706060479,0.9877297388232326,0.9840602262690835,0.9843221137102987,0.0026954403339887454,49,0.9215891928175868,0.9466869763899466,0.9303318332842664,0.9596879337174581,0.9347794086722463,0.9386150689763009,0.013284773691435912,64
0.731041955947876,0.019112804978801773,0.1258091449737549,0.007585594222436467,0.8125418526272592,0.5406351216101065,0.20122897044946197,6,0.1327454222429698,0.969536867114159,3.4,0.7291825891764984,"{'colsample_bytree': 0.8125418526272592, 'gamma': 0.5406351216101065, 'learning_rate': 0.20122897044946197, 'max_depth': 6, 'reg_alpha': 0.1327454222429698, 'reg_lambda': 0.969536867114159, 'scale_pos_weight': 3.4, 'subsample': 0.7291825891764984}",0.9763173351233428,0.9823241939578573,0.9845754300374311,0.9885498591075409,0.9843756571476637,0.9832284950747672,0.0040007254884246325,82,0.9270641047155561,0.9472476093763222,0.9298166295159187,0.9664066114312151,0.9317828153257349,0.9404635540729493,0.014746681675925103,34
0.7276628494262696,0.008197336905820151,0.12256393432617188,0.0030578490078736428,0.9180744779074814,0.2708322512620742,0.14169142621169084,9,0.2508605273466612,0.18433367433137005,3.4,0.9343920482048823,"{'colsample_bytree': 0.9180744779074814, 'gamma': 0.2708322512620742, 'learning_rate': 0.14169142621169084, 'max_depth': 9, 'reg_alpha': 0.2508605273466612, 'reg_lambda': 0.18433367433137005, 'scale_pos_weight': 3.4, 'subsample': 0.9343920482048823}",0.9769046819936231,0.9798701023948548,0.9878138537241873,0.9871199057913109,0.9850906338057788,0.983359835541951,0.004261908343648744,77,0.9215891928175868,0.9301535922823051,0.9382912057871051,0.967647306220297,0.9300269167683055,0.93754164277512,0.015952729376960444,77
0.6313681125640869,0.012164706724055376,0.11500329971313476,0.0014167683334089024,0.8783896824374792,0.4089529444142699,0.06198829602125373,3,0.44235222973110444,0.23978735915740323,3.4,0.8858383690800249,"{'colsample_bytree': 0.8783896824374792, 'gamma': 0.4089529444142699, 'learning_rate': 0.06198829602125373, 'max_depth': 3, 'reg_alpha': 0.44235222973110444, 'reg_lambda': 0.23978735915740323, 'scale_pos_weight': 3.4, 'subsample': 0.8858383690800249}",0.9791491861050512,0.9851590928323603,0.9893910081170879,0.991788282794297,0.9850906338057788,0.986115640730915,0.004322129397106979,3,0.9343010572243665,0.9343107387661843,0.9305421205366531,0.9607183412541532,0.946250578289944,0.9412245672142603,0.01109160669209654,20
0.721979284286499,0.021698862956430545,0.12087855339050294,0.003248547652733268,0.8640789506870925,0.27993389694594284,0.29645958419895824,9,0.6571113285001668,0.43567289867789105,3.0,0.7678400249711159,"{'colsample_bytree': 0.8640789506870925, 'gamma': 0.27993389694594284, 'learning_rate': 0.29645958419895824, 'max_depth': 9, 'reg_alpha': 0.6571113285001668, 'reg_lambda': 0.43567289867789105, 'scale_pos_weight': 3.0, 'subsample': 0.7678400249711159}",0.9752475247524752,0.982154946263857,0.9868044749127308,0.9868885898136855,0.9854270934095976,0.9833045258304691,0.004378064661307498,78,0.9270641047155561,0.9381399678429381,0.9290911384951844,0.96092862850654,0.9402573915969215,0.9390962462314281,0.012031543982336888,58
0.7892063617706299,0.013954409836282041,0.12622756958007814,0.006766991644727687,0.699092395800463,0.3559726786512616,0.23735383313931074,11,0.3418796667164016,0.09179906581344188,4.0,0.616291520927588,"{'colsample_bytree': 0.699092395800463, 'gamma': 0.3559726786512616, 'learning_rate': 0.23735383313931074, 'max_depth': 11, 'reg_alpha': 0.3418796667164016, 'reg_lambda': 0.09179906581344188, 'scale_pos_weight': 4.0, 'subsample': 0.616291520927588}",0.977806678972982,0.9783680291106033,0.9857109812003197,0.9883185431299154,0.9798544812213484,0.9820117427270338,0.004220736521085857,96,0.9203515690552105,0.9338664635694338,0.9370505109980233,0.9512133574462717,0.9390166968078395,0.9362997195753557,0.009905821393408695,87
0.7181585311889649,0.028712179253210558,0.1211827278137207,0.00822012907032449,0.9421842336044028,0.7036578593800237,0.15225214872619755,12,0.7633644230039109,0.8069129770507795,3.0,0.7858695251758445,"{'colsample_bytree': 0.9421842336044028, 'gamma': 0.7036578593800237, 'learning_rate': 0.15225214872619755, 'max_depth': 12, 'reg_alpha': 0.7633644230039109, 'reg_lambda': 0.8069129770507795, 'scale_pos_weight': 3.0, 'subsample': 0.7858695251758445}",0.9799253230407787,0.9835723957011084,0.9889914623375531,0.9886970601842116,0.9850906338057787,0.9852553750138862,0.003378536913239674,15,0.9240644403423393,0.9417364813404417,0.9377760020187575,0.9634100180847038,0.9347794086722463,0.9403532700916977,0.012934938096630185,36
0.7659588813781738,0.006721582271788,0.14111719131469727,0.029970229024975203,0.8599094730571053,0.048058924197033726,0.2947437194774158,6,0.04530400977204452,0.3746126146264712,3.4,0.9733745232317932,"{'colsample_bytree': 0.8599094730571053, 'gamma': 0.048058924197033726, 'learning_rate': 0.2947437194774158, 'max_depth': 6, 'reg_alpha': 0.04530400977204452, 'reg_lambda': 0.3746126146264712, 'scale_pos_weight': 3.4, 'subsample': 0.9733745232317932}",0.9761914750797114,0.9806105610561056,0.9851221768936367,0.9856689237498423,0.9853429785086428,0.9825872230575878,0.0036967510892180516,91,0.9215891928175868,0.9246424642464245,0.9382912057871051,0.9524540522353534,0.9355048996929806,0.9344963629558901,0.01096896479597736,96
0.6532329559326172,0.027576596825958973,0.11964650154113769,0.006880563400386122,0.8004159535661037,0.5393774484000625,0.21518913081944233,10,0.9438916045607572,0.9442515971251674,4.0,0.9203797178729599,"{'colsample_bytree': 0.8004159535661037, 'gamma': 0.5393774484000625, 'learning_rate': 0.21518913081944233, 'max_depth': 10, 'reg_alpha': 0.9438916045607572, 'reg_lambda': 0.9442515971251674, 'scale_pos_weight': 4.0, 'subsample': 0.9203797178729599}",0.9801141131062259,0.9815837352966066,0.9882554569541994,0.988739117634689,0.9857425242881777,0.9848869894559797,0.003481644477321826,29,0.92582648095318,0.9435347380891935,0.9370505109980233,0.96092862850654,0.9360201034613282,0.9406720924016531,0.011607506429410582,27
0.7414008617401123,0.013148126615623533,0.12066454887390136,0.007025658055560744,0.8708673369531927,0.5733670416719333,0.048550105970173056,5,0.8206394757439553,0.6259396701015728,3.0,0.9844762255295657,"{'colsample_bytree': 0.8708673369531927, 'gamma': 0.5733670416719333, 'learning_rate': 0.048550105970173056, 'max_depth': 5, 'reg_alpha': 0.8206394757439553, 'reg_lambda': 0.6259396701015728, 'scale_pos_weight': 3.0, 'subsample': 0.9844762255295657}",0.9805126699110589,0.9829165608868579,0.9889914623375531,0.9903162720275898,0.985132691256256,0.9855739312838632,0.0036617479734473175,10,0.9215891928175868,0.942974105102818,0.9427387811750851,0.9591727299491106,0.9305421205366531,0.9394033859162508,0.012732394593443056,54
0.7448179721832275,0.024676202339301526,0.12739458084106445,0.010927800238050513,0.9621402567824255,0.19579113478929644,0.030808390262549633,4,0.03896313231023363,0.6182538843378929,4.0,0.6284754593840916,"{'colsample_bytree': 0.9621402567824255, 'gamma': 0.19579113478929644, 'learning_rate': 0.030808390262549633, 'max_depth': 4, 'reg_alpha': 0.03896313231023363, 'reg_lambda': 0.6182538843378929, 'scale_pos_weight': 4.0, 'subsample': 0.6284754593840916}",0.9810370867595235,0.9832127443513582,0.9884867729318249,0.990757875257602,0.9848172603776759,0.9856623479355967,0.0035227701286339157,8,0.9300637690887732,0.933073115003808,0.934053917651512,0.9624742398115826,0.9480064768473736,0.94153430368061,0.012161340415111159,14
0.7468020915985107,0.01622967890173105,0.123984956741333,0.004893669310509852,0.7275902521175045,0.8448753109694546,0.01698158072074776,4,0.2606945282359031,0.4960374542934062,3.4,0.8786948661456602,"{'colsample_bytree': 0.7275902521175045, 'gamma': 0.8448753109694546, 'learning_rate': 0.01698158072074776, 'max_depth': 4, 'reg_alpha': 0.2606945282359031, 'reg_lambda': 0.4960374542934062, 'scale_pos_weight': 3.4, 'subsample': 0.8786948661456602}",0.9808482966940762,0.98004992806973,0.9894330655675653,0.9907158178071245,0.9837132523026454,0.9849520720882283,0.004375082403769157,25,0.9203515690552105,0.9453329948379452,0.9390166968078395,0.9589624426967237,0.9450098835008622,0.9417347173797163,0.012530726247769658,13
0.5754631996154785,0.008252123059310806,0.12854723930358886,0.0033335127428181692,0.8515771387119535,0.877472013527053,0.23052131314116572,7,0.9675805515202475,0.5479718832480873,3.0,0.9002459006563434,"{'colsample_bytree': 0.8515771387119535, 'gamma': 0.877472013527053, 'learning_rate': 0.23052131314116572, 'max_depth': 7, 'reg_alpha': 0.9675805515202475, 'reg_lambda': 0.5479718832480873, 'scale_pos_weight': 3.0, 'subsample': 0.9002459006563434}",0.9779325390166135,0.9813721756791064,0.9878138537241873,0.9899167262480549,0.9836606804895488,0.9841391950315023,0.004319512347858621,55,0.9245888571908037,0.9337501057798085,0.9377760020187575,0.9614438322748875,0.9347794086722463,0.9384676411873007,0.012303353740019285,65
0.5890627384185791,0.013646655881187266,0.11687731742858887,0.003509069273025478,0.9227338957069056,0.9905051420006733,0.13378530307342795,4,0.25001644921610466,0.5805440123439098,4.0,0.9723029302414259,"{'colsample_bytree': 0.9227338957069056, 'gamma': 0.9905051420006733, 'learning_rate': 0.13378530307342795, 'max_depth': 4, 'reg_alpha': 0.25001644921610466, 'reg_lambda': 0.5805440123439098, 'scale_pos_weight': 4.0, 'subsample': 0.9723029302414259}",0.9756460815573083,0.9835300837776085,0.9887811750851663,0.9902321571266349,0.9843335996971863,0.9845046194487809,0.005109721657131952,42,0.9270641047155561,0.9355483625285606,0.9432539849434327,0.9644404256213989,0.946250578289944,0.9433114912197784,0.012484527576322691,5
0.7254720687866211,0.01856721832252795,0.12449164390563965,0.0045107588424227575,0.9433651007372047,0.42899402737501835,0.2352613203374492,11,0.23823615240397944,0.37772888617629485,3.0,0.8021009489791429,"{'colsample_bytree': 0.9433651007372047, 'gamma': 0.42899402737501835, 'learning_rate': 0.2352613203374492, 'max_depth': 11, 'reg_alpha': 0.23823615240397944, 'reg_lambda': 0.37772888617629485, 'scale_pos_weight': 3.0, 'subsample': 0.8021009489791429}",0.97635928847122,0.981964542608107,0.9852273205198301,0.9881503133280061,0.9838499390166968,0.9831102807887719,0.003932416375813563,86,0.9203515690552105,0.93510408733181,0.934053917651512,0.9621693232956219,0.9457353745215965,0.9394828543711503,0.013917060846481142,51
0.647594690322876,0.009140073348624649,0.12016749382019043,0.006886192120401343,0.9305829864430967,0.32004960103061175,0.27865696854886013,3,0.053485296747368904,0.9585414968831983,4.0,0.6365146707144534,"{'colsample_bytree': 0.9305829864430967, 'gamma': 0.32004960103061175, 'learning_rate': 0.27865696854886013, 'max_depth': 3, 'reg_alpha': 0.053485296747368904, 'reg_lambda': 0.9585414968831983, 'scale_pos_weight': 4.0, 'subsample': 0.6365146707144534}",0.9762753817754656,0.9841436066683592,0.98808722715229,0.987645623922278,0.9847962316524372,0.9841896142341661,0.004245952572096391,53,0.9203515690552105,0.9497228569010747,0.9303318332842664,0.955450645581865,0.9293014257475712,0.9370316661139976,0.01329056162990368,83
0.6295719146728516,0.008921151906943132,0.12477297782897949,0.013443429942306961,0.7277254550361659,0.9500619670508049,0.2951821440812668,5,0.49302565777180496,0.08328441119525964,3.0,0.7172843086792258,"{'colsample_bytree': 0.7277254550361659, 'gamma': 0.9500619670508049, 'learning_rate': 0.2951821440812668, 'max_depth': 5, 'reg_alpha': 0.49302565777180496, 'reg_lambda': 0.08328441119525964, 'scale_pos_weight': 3.0, 'subsample': 0.7172843086792258}",0.9758558482966941,0.9820280104933571,0.9858371535517517,0.9882133995037221,0.9853009210581656,0.9834470665807382,0.004278026107922783,72,0.92582648095318,0.9497228569010747,0.9303318332842664,0.9614438322748875,0.9360201034613282,0.9406690213749475,0.013132673811710403,28
0.645651388168335,0.011104440507363093,0.12089905738830567,0.0022562021888292466,0.7314658181479664,0.6725184560770384,0.235712358831304,9,0.7812960504712025,0.11346460201744801,3.0,0.7977681218810326,"{'colsample_bytree': 0.7314658181479664, 'gamma': 0.6725184560770384, 'learning_rate': 0.235712358831304, 'max_depth': 9, 'reg_alpha': 0.7812960504712025, 'reg_lambda': 0.11346460201744801, 'scale_pos_weight': 3.0, 'subsample': 0.7977681218810326}",0.975310454774291,0.9826838453076078,0.9889914623375531,0.9883395718551542,0.986562644572486,0.9843775957694184,0.005036691253922237,48,0.9245888571908037,0.9472476093763222,0.946250578289944,0.96092862850654,0.9390166968078395,0.94360647403429,0.01185784124407433,4
0.7550736904144287,0.012992606349044535,0.13043127059936524,0.006106123854233073,0.6230235040066577,0.5495288823237355,0.1424591504120131,9,0.5459157701649889,0.7058314838786945,4.0,0.6571966728211344,"{'colsample_bytree': 0.6230235040066577, 'gamma': 0.5495288823237355, 'learning_rate': 0.1424591504120131, 'max_depth': 9, 'reg_alpha': 0.5459157701649889, 'reg_lambda': 0.7058314838786945, 'scale_pos_weight': 4.0, 'subsample': 0.6571966728211344}",0.9804287632153046,0.9816895151053567,0.9868675610884469,0.9897484964461455,0.982609244227615,0.9842687160165738,0.0034909411550086084,51,0.9203515690552105,0.946009985613946,0.9328132228624301,0.9626845270639696,0.9390166968078395,0.9401752002806791,0.014065786212572876,40
0.9343109607696534,0.013613371817024345,0.12608113288879394,0.011569928476861228,0.9046042526869889,0.6182180633162611,0.04033680283683707,9,0.4260914750469411,0.22257641757103053,3.0,0.9287440237161425,"{'colsample_bytree': 0.9046042526869889, 'gamma': 0.6182180633162611, 'learning_rate': 0.04033680283683707, 'max_depth': 9, 'reg_alpha': 0.4260914750469411, 'reg_lambda': 0.22257641757103053, 'scale_pos_weight': 3.0, 'subsample': 0.9287440237161425}",0.9774920288639034,0.9827896251163578,0.988865289986121,0.9902742145771123,0.9854270934095976,0.9849696503906185,0.004564887667303554,23,0.9215891928175868,0.9417364813404417,0.9402573915969215,0.9621693232956219,0.9372607982504101,0.9406026374601965,0.012955351798052156,31
0.7962469577789306,0.022888461495440906,0.1308415412902832,0.009799690856408205,0.8824968908625985,0.08134878064189976,0.03545131422555758,5,0.5813054172267823,0.8631385219890039,3.4,0.925119826903001,"{'colsample_bytree': 0.8824968908625985, 'gamma': 0.08134878064189976, 'learning_rate': 0.03545131422555758, 'max_depth': 5, 'reg_alpha': 0.5813054172267823, 'reg_lambda': 0.8631385219890039, 'scale_pos_weight': 3.4, 'subsample': 0.925119826903001}",0.980554623258936,0.982853093001608,0.9891176346889852,0.9907789039828406,0.9847752029271986,0.9856158915719136,0.0038177258227046905,9,0.9215891928175868,0.9417364813404417,0.9402573915969215,0.9517285612146192,0.9432539849434327,0.9397131223826005,0.009897226998793142,46
0.5991123676300049,0.01672812647825302,0.11997804641723633,0.009914623622718366,0.9788994309535435,0.9860010638228709,0.2360134555776825,8,0.7081811955831998,0.48166698796411533,3.4,0.882033745718664,"{'colsample_bytree': 0.9788994309535435, 'gamma': 0.9860010638228709, 'learning_rate': 0.2360134555776825, 'max_depth': 8, 'reg_alpha': 0.7081811955831998, 'reg_lambda': 0.48166698796411533, 'scale_pos_weight': 3.4, 'subsample': 0.882033745718664}",0.9764222184930358,0.9828742489633578,0.9879189973503806,0.9885498591075409,0.9840181688186063,0.9839566985465844,0.004352948451823948,59,0.9191139452928343,0.938023610053313,0.9402573915969215,0.9664066114312151,0.9432539849434327,0.9414111086635433,0.01508735268942753,16
0.6360157489776611,0.012037435844546166,0.12307243347167969,0.007857755722753903,0.6994896617721151,0.3302525290190985,0.1403355533464814,4,0.46866064199412627,0.05630327568183735,3.0,0.9291161407506773,"{'colsample_bytree': 0.6994896617721151, 'gamma': 0.3302525290190985, 'learning_rate': 0.1403355533464814, 'max_depth': 4, 'reg_alpha': 0.46866064199412627, 'reg_lambda': 0.05630327568183735, 'scale_pos_weight': 3.0, 'subsample': 0.9291161407506773}",0.9755621748615539,0.9833608360836084,0.9887601463599277,0.9895382091937587,0.9855532657610295,0.9845549264519757,0.005016155813163118,41,0.9191139452928343,0.9466869763899466,0.9360201034613282,0.9639252218530514,0.9360201034613282,0.9403532700916978,0.014726943534330348,35
0.8369367122650146,0.03141686323505968,0.15053062438964843,0.02996172188642038,0.8976846627773192,0.681039427096909,0.08125194138774097,11,0.37487057952370406,0.28571208628186073,3.0,0.6894383354077811,"{'colsample_bytree': 0.8976846627773192, 'gamma': 0.681039427096909, 'learning_rate': 0.08125194138774097, 'max_depth': 11, 'reg_alpha': 0.37487057952370406, 'reg_lambda': 0.28571208628186073, 'scale_pos_weight': 3.0, 'subsample': 0.6894383354077811}",0.9786457459305253,0.9826626893458577,0.9882975144046768,0.9898746687975776,0.9848172603776759,0.9848595757712626,0.0040102459265739555,30,0.9215891928175868,0.9399382245916899,0.9402573915969215,0.9566913403709467,0.9360201034613282,0.9388992505676945,0.011201875387781815,62
0.9219728469848633,0.01878794068731756,0.1230048656463623,0.0015950155571723243,0.9852890157762445,0.012154474689816341,0.3009636480122917,7,0.04340078329817276,0.924643330223596,3.0,0.7011960671956965,"{'colsample_bytree': 0.9852890157762445, 'gamma': 0.012154474689816341, 'learning_rate': 0.3009636480122917, 'max_depth': 7, 'reg_alpha': 0.04340078329817276, 'reg_lambda': 0.924643330223596, 'scale_pos_weight': 3.0, 'subsample': 0.7011960671956965}",0.972205907031381,0.9813933316408564,0.9841758842578963,0.9888442612608823,0.9816208941413972,0.9816480556664826,0.005429458265231727,98,0.9136390333948649,0.9313912160446813,0.9255793413803256,0.950698153677924,0.9372607982504101,0.9317137085496412,0.012293150165125112,99
0.6307427883148193,0.020357996294686292,0.12562994956970214,0.015980586099295483,0.878164449242659,0.07543454708976927,0.05986462957277588,3,0.6957486889846172,0.45454106476777323,3.0,0.8787700223455259,"{'colsample_bytree': 0.878164449242659, 'gamma': 0.07543454708976927, 'learning_rate': 0.05986462957277588, 'max_depth': 3, 'reg_alpha': 0.6957486889846172, 'reg_lambda': 0.45454106476777323, 'scale_pos_weight': 3.0, 'subsample': 0.8787700223455259}",0.9804497398892432,0.9846725057121096,0.9893068932161332,0.9914728519157169,0.9854691508600749,0.9862742283186556,0.003830432721542279,2,0.9313013928511494,0.9367859862909368,0.9439794759641671,0.9614438322748875,0.9420132901543508,0.9431047955070981,0.010173734649341775,6
0.6635408401489258,0.01584928611065916,0.11742539405822754,0.008352318321488323,0.753680732551688,0.7371007058430192,0.2845763025007319,12,0.9504114840765587,0.8902637838909163,3.0,0.710952473192453,"{'colsample_bytree': 0.753680732551688, 'gamma': 0.7371007058430192, 'learning_rate': 0.2845763025007319, 'max_depth': 12, 'reg_alpha': 0.9504114840765587, 'reg_lambda': 0.8902637838909163, 'scale_pos_weight': 3.0, 'subsample': 0.710952473192453}",0.9798414163450243,0.9823453499196073,0.9885078016570636,0.988024140976574,0.9852798923329268,0.9847997202462393,0.0033162036519309955,33,0.922826816579963,0.942974105102818,0.9303318332842664,0.9651659166421332,0.9420132901543508,0.9406623923527062,0.01436955014691724,30
0.6563438415527344,0.007422493519773918,0.11858034133911133,0.004343551840113169,0.6752484638895045,0.46369840493998216,0.11600566840781584,4,0.26593792496423896,0.36034509520526825,4.0,0.879264685607898,"{'colsample_bytree': 0.6752484638895045, 'gamma': 0.46369840493998216, 'learning_rate': 0.11600566840781584, 'max_depth': 4, 'reg_alpha': 0.26593792496423896, 'reg_lambda': 0.36034509520526825, 'scale_pos_weight': 4.0, 'subsample': 0.879264685607898}",0.9782891424735694,0.9841859185918592,0.9890545485132691,0.9885288303823023,0.9855112083105523,0.9851139296543104,0.003867474082622027,19,0.9191139452928343,0.949045866125074,0.9315725280733481,0.9626845270639696,0.9347794086722463,0.9394392550454945,0.015028954891577483,53
0.6720981121063232,0.006828176013971544,0.11874151229858398,0.004445846953579743,0.8144385465376481,0.30952761628632774,0.2541385059120846,14,0.2709576425151299,0.1331851252237497,4.0,0.9290148971692676,"{'colsample_bytree': 0.8144385465376481, 'gamma': 0.30952761628632774, 'learning_rate': 0.2541385059120846, 'max_depth': 14, 'reg_alpha': 0.2709576425151299, 'reg_lambda': 0.1331851252237497, 'scale_pos_weight': 4.0, 'subsample': 0.9290148971692676}",0.9758558482966941,0.9814356435643564,0.9888652899861211,0.9868465323632082,0.9825671867771375,0.9831141001975034,0.00453444121079149,85,0.9161142809196173,0.9258800880088008,0.9395319005761871,0.9512133574462717,0.9287862219792236,0.9323051697860201,0.012046200648370052,98
0.7023619651794434,0.013375320854913386,0.12505202293395995,0.011568736502118857,0.9799199653167696,0.72571950838836,0.19402455878073696,4,0.08274842003530614,0.8766614859257927,4.0,0.6180874680424757,"{'colsample_bytree': 0.9799199653167696, 'gamma': 0.72571950838836, 'learning_rate': 0.19402455878073696, 'max_depth': 4, 'reg_alpha': 0.08274842003530614, 'reg_lambda': 0.8766614859257927, 'scale_pos_weight': 4.0, 'subsample': 0.6180874680424757}",0.9773242154723947,0.9834666158923585,0.9877297388232326,0.9882975144046768,0.9851957774319721,0.9844027724049269,0.0039458569418870946,45,0.9263508978016445,0.9435347380891935,0.9345691214198596,0.9572065441392943,0.9280607309584893,0.9379444064816962,0.011364601086119773,69
0.5547819614410401,0.015315025398179706,0.12374930381774903,0.010692485725565958,0.6105467897989008,0.3764633668780496,0.25316599923454985,3,0.37673896993794076,0.7495782999760721,3.0,0.9879657591258413,"{'colsample_bytree': 0.6105467897989008, 'gamma': 0.3764633668780496, 'learning_rate': 0.25316599923454985, 'max_depth': 3, 'reg_alpha': 0.37673896993794076, 'reg_lambda': 0.7495782999760721, 'scale_pos_weight': 3.0, 'subsample': 0.9879657591258413}",0.9763383117972815,0.983085808580858,0.9910522774109434,0.9893279219413719,0.9861000126172352,0.985180866469538,0.0051980074232135225,17,0.9245888571908037,0.9404988575780655,0.9469760693106785,0.9602031374858057,0.9420132901543508,0.9428560423439409,0.011470422283072938,7
0.6063309669494629,0.004661574256379004,0.11601190567016602,0.0018656480921865099,0.9368475692542835,0.8383287047111379,0.15060794793849108,5,0.1338521188006332,0.013671964826997285,4.0,0.9458889505020213,"{'colsample_bytree': 0.9368475692542835, 'gamma': 0.8383287047111379, 'learning_rate': 0.15060794793849108, 'max_depth': 5, 'reg_alpha': 0.1338521188006332, 'reg_lambda': 0.013671964826997285, 'scale_pos_weight': 4.0, 'subsample': 0.9458889505020213}",0.9753524081221681,0.9817318270288568,0.98634184295748,0.9895171804685199,0.9841653698952768,0.9834217256944603,0.004779211315945597,74,0.9245888571908037,0.9435347380891935,0.9255793413803256,0.9626845270639696,0.9390166968078395,0.9390808321064263,0.013923242411669949,59
0.5592385768890381,0.009705378578190515,0.11418986320495605,0.006805354625408431,0.925160403652031,0.9997176732861306,0.3089910511221716,7,0.585149532325472,0.7261208440718481,3.4,0.9398589562709646,"{'colsample_bytree': 0.925160403652031, 'gamma': 0.9997176732861306, 'learning_rate': 0.3089910511221716, 'max_depth': 7, 'reg_alpha': 0.585149532325472, 'reg_lambda': 0.7261208440718481, 'scale_pos_weight': 3.4, 'subsample': 0.9398589562709646}",0.9719961402919952,0.9814039096217314,0.9872040206922656,0.9895382091937587,0.9849644614543467,0.9830213482508195,0.006130436077114736,87,0.9203515690552105,0.9349877295421849,0.940772595365269,0.9664066114312151,0.9420132901543508,0.940906359109646,0.014893190576095335,25
0.7800983905792236,0.0297491505507978,0.1522594928741455,0.02424521885520921,0.6989392406972791,0.4505441353100935,0.048747824545448494,5,0.2747317970259088,0.20722764900805646,3.0,0.8686802737623427,"{'colsample_bytree': 0.6989392406972791, 'gamma': 0.4505441353100935, 'learning_rate': 0.048747824545448494, 'max_depth': 5, 'reg_alpha': 0.2747317970259088, 'reg_lambda': 0.20722764900805646, 'scale_pos_weight': 3.0, 'subsample': 0.8686802737623427}",0.9788345359959725,0.9837416433951088,0.9893489506666105,0.9903793582033057,0.9846280018505278,0.985386498022305,0.004167463337021672,12,0.922826816579963,0.9454493526275705,0.9414980863860033,0.967647306220297,0.9360201034613282,0.9426883330550325,0.014635131569489071,8
